ID,CODIGO DE LA ENTIDAD,CODIGO UBIGEO INEI,CODIGO PAIS ,NOMBRE DE LA UO,Fecha,CO (ug/m3),H2S (ug/m3),NO2 (ug/m3),O3 (ug/m3),PM10 (ug/m3),PM2.5 (ug/m3),SO2 (ug/m3),Ruido (dB),UV,Humedad (%),Latitud,Longitud,Presion (hPa),Temperatura (C),Distrito
6277,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-06 19:00:00,1092.59,18.196,26.432,0.357,1.042,0.717,0,111.148,0.0,83.683,-12.0727360000001,-77.0826870000006,1000.937,22.613,San Miguel
6278,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-06 20:00:00,1176.742,16.532,25.994,0.0,1.233,0.797,0,111.246,0.0,82.714,-12.0727360000001,-77.0826870000006,1001.408,22.694,San Miguel
6279,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-06 21:00:00,1441.115,24.226,25.076,0.0,1.521,0.899,0,99.333,0.0,78.68,-12.0727360000001,-77.0826870000006,1001.876,23.572,San Miguel
6280,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-06 22:00:00,1341.995,21.322,24.639,0.0,1.735,1.058,0,98.638,0.0,79.11,-12.0727360000001,-77.0826870000006,1002.327,23.679,San Miguel
6281,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-06 23:00:00,934.843,10.06,24.816,0.0,1.391,0.846,0,93.071,0.0,82.136,-12.0727360000001,-77.0826870000006,1002.37,23.251,San Miguel
6282,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 00:00:00,713.448,6.904,23.925,0.0,1.263,0.733,0,83.835,0.0,82.437,-12.0727360000001,-77.0826870000006,1001.953,23.07,San Miguel
6283,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 01:00:00,647.133,6.61,23.818,0.0,1.321,0.789,0,79.294,0.0,82.699,-12.0727360000001,-77.0826870000006,1001.541,23.259,San Miguel
6284,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 02:00:00,793.682,8.445,25.083,0.0,1.539,0.901,0,79.649,0.0,83.835,-12.0727360000001,-77.0826869999993,1000.915,23.288,San Miguel
6285,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 04:00:00,673.737,7.827,23.382,0.0,1.962,1.296,0,79.479,0.0,84.219,-12.0727360000001,-77.0826869999993,1000.033,22.856,San Miguel
6286,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 05:00:00,807.857,7.413,24.304,0.0,2.245,1.469,0,80.529,0.0,84.981,-12.0727360000001,-77.0826870000006,999.937,22.846,San Miguel
6287,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 06:00:00,634.629,4.064,24.494,0.0,2.187,1.239,0,93.861,0.0,89.386,-12.0727360000001,-77.0826870000006,1000.501,22.126,San Miguel
6288,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 07:00:00,826.596,13.013,26.197,0.813,1.893,1.151,0,94.418,0.081,89.974,-12.0727360000001,-77.0826870000006,1001.142,22.415,San Miguel
6289,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 08:00:00,1163.793,25.593,22.684,0.0,2.109,1.229,0,93.554,0.313,85.185,-12.0727360000001,-77.0826870000006,1001.586,23.567,San Miguel
6290,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 09:00:00,578.999,6.585,21.137,0.0,1.393,0.849,0,96.667,0.636,89.738,-12.0727360000001,-77.0826870000006,1002.028,22.494,San Miguel
6291,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 10:00:00,433.148,5.772,17.271,0.005,0.841,0.599,0,111.189,0.92,88.124,-12.0727360000001,-77.0826870000006,1002.241,22.84,San Miguel
6292,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 11:00:00,369.466,2.841,16.95,1.664,0.449,0.339,0,115.553,1.004,87.718,-12.0727360000001,-77.0826870000006,1002.466,22.832,San Miguel
6293,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 12:00:00,446.039,2.741,19.891,0.902,0.476,0.366,0,113.604,0.85,87.042,-12.0727360000001,-77.0826870000006,1002.385,23.011,San Miguel
6294,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 13:00:00,412.021,2.588,16.38,3.923,0.404,0.346,0,117.304,2.019,85.928,-12.0727360000001,-77.0826870000006,1002.022,23.487,San Miguel
6295,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 14:00:00,450.275,4.979,14.316,16.503,0.37,0.32,0,119.25,2.564,86.315,-12.0727360000001,-77.0826870000006,1001.614,23.469,San Miguel
6296,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 15:00:00,624.425,5.985,17.167,1.865,0.452,0.348,0,114.282,2.083,85.429,-12.0727360000001,-77.0826870000006,1001.05,23.736,San Miguel
6297,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 16:00:00,545.253,10.535,11.565,0.0,0.585,0.417,0,109.412,2.578,77.253,-12.0727360000001,-77.0826870000006,1000.393,25.443,San Miguel
6298,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 17:00:00,725.837,8.095,15.936,3.092,0.702,0.441,0,112.555,0.828,73.421,-12.0727360000001,-77.0826870000006,999.852,25.676,San Miguel
6299,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 18:00:00,726.047,3.321,25.693,22.41,0.768,0.471,0,115.295,0.222,80.898,-12.0727360000001,-77.0826870000006,1000.088,23.82,San Miguel
6300,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 19:00:00,682.102,4.416,28.869,21.057,0.807,0.522,0,112.686,0.02,86.146,-12.0727360000001,-77.0826870000006,1000.693,22.704,San Miguel
6301,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 20:00:00,752.442,9.91,27.373,5.46,0.989,0.653,0,111.472,0.0,84.752,-12.0727360000001,-77.0826870000006,1001.408,22.902,San Miguel
6302,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 21:00:00,897.44,16.254,26.518,0.118,1.476,0.85,0,101.025,0.0,84.188,-12.0727360000001,-77.0826870000006,1002.202,23.157,San Miguel
6303,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 22:00:00,705.07,10.184,25.121,0.0,1.11,0.663,0,92.594,0.0,83.966,-12.0727360000001,-77.0826870000006,1002.49,23.171,San Miguel
6304,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-07 23:00:00,432.06,2.846,25.251,1.371,1.016,0.623,0,102.13,0.0,89.184,-12.0727360000001,-77.0826870000006,1002.534,22.349,San Miguel
6305,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 00:00:00,281.155,0.819,25.088,0.052,0.929,0.645,0,101.669,0.0,90.556,-12.0727360000001,-77.0826870000006,1002.193,22.067,San Miguel
6306,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 01:00:00,303.138,1.654,25.239,0.0,1.541,0.952,0,96.186,0.0,90.898,-12.0727360000001,-77.0826870000006,1001.618,22.041,San Miguel
6307,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 02:00:00,362.826,2.058,25.027,0.0,1.854,1.207,0,87.717,0.0,91.437,-12.0727360000001,-77.0826870000006,1000.784,21.927,San Miguel
6308,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 03:00:00,337.693,3.878,24.545,1.803,1.704,1.218,0,75.592,0.0,89.892,-12.0727360000001,-77.0826870000006,1000.111,22.125,San Miguel
6309,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 04:00:00,348.23,5.222,23.009,0.0,1.563,1.114,0,79.203,0.0,87.644,-12.0727360000001,-77.0826870000006,999.866,22.448,San Miguel
6310,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 05:00:00,275.185,1.938,23.897,0.0,1.724,1.146,0,78.805,0.0,91.553,-12.0727360000001,-77.0826870000006,1000.239,21.645,San Miguel
6311,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 06:00:00,411.31,7.308,25.558,0.046,1.078,0.784,0,102.222,0.0,94.509,-12.0727360000001,-77.0826870000006,1000.527,21.231,San Miguel
6312,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 07:00:00,900.344,25.895,27.016,0.0,1.643,1.045,0,106.88,0.063,93.497,-12.0727360000001,-77.0826870000006,1001.393,21.505,San Miguel
6313,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 08:00:00,1137.445,32.092,24.801,0.0,1.175,0.756,0,107.514,0.353,91.756,-12.0727360000001,-77.0826870000006,1002.226,21.907,San Miguel
6314,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 09:00:00,1139.462,32.223,21.838,0.0,1.201,0.758,0,107.868,0.628,89.274,-12.0727360000001,-77.0826870000006,1002.525,22.44,San Miguel
6315,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 10:00:00,790.496,19.061,19.226,0.0,1.001,0.674,0,111.304,0.758,88.476,-12.0727360000001,-77.0826870000006,1002.562,22.644,San Miguel
6316,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 11:00:00,632.528,11.915,18.293,0.0,0.852,0.604,0,116.654,0.826,87.522,-12.0727360000001,-77.0826870000006,1002.358,23.005,San Miguel
6317,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 12:00:00,832.813,19.252,17.89,1.197,0.781,0.589,0,119.369,1.367,87.162,-12.0727360000001,-77.0826870000006,1002.152,23.247,San Miguel
6318,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 13:00:00,710.504,11.762,17.892,3.081,0.527,0.446,0,122.027,2.01,89.189,-12.0727360000001,-77.0826870000006,1001.633,22.819,San Miguel
6319,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 14:00:00,545.525,6.106,17.248,1.498,0.478,0.375,0,123.294,3.679,87.421,-12.0727360000001,-77.0826870000006,1001.11,23.251,San Miguel
6320,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 15:00:00,666.19,13.37,16.305,1.636,0.677,0.469,0,121.112,2.847,85.058,-12.0727360000001,-77.0826870000006,1000.674,23.752,San Miguel
6321,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 16:00:00,914.022,11.411,21.141,1.629,0.804,0.575,0,119.501,1.454,84.005,-12.0727360000001,-77.0826870000006,1000.333,23.846,San Miguel
6322,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 17:00:00,989.593,15.035,21.774,0.317,0.774,0.58,0,119.069,1.107,82.444,-12.0727360000001,-77.0826870000006,999.803,24.062,San Miguel
6323,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 18:00:00,1134.411,19.128,25.576,4.843,0.895,0.646,0,117.879,0.51,83.954,-12.0727360000001,-77.0826870000006,999.828,23.596,San Miguel
6324,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 19:00:00,979.882,14.303,28.216,3.494,1.141,0.78,0,117.076,0.072,86.352,-12.0727360000001,-77.0826870000006,1000.167,23.07,San Miguel
6325,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 20:00:00,942.376,12.867,28.648,0.0,1.43,0.984,0,113.007,0.0,87.728,-12.0727360000001,-77.0826870000006,1000.717,22.779,San Miguel
6326,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 21:00:00,712.197,8.394,27.006,0.0,1.193,0.831,0,110.936,0.0,88.452,-12.0727360000001,-77.0826870000006,1001.439,22.615,San Miguel
6327,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 22:00:00,514.045,4.433,25.958,0.0,1.086,0.795,0,112.164,0.0,90.385,-12.0727360000001,-77.0826870000006,1001.879,22.55,San Miguel
6328,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-08 23:00:00,471.686,3.215,25.207,0.0,1.449,0.984,0,103.86,0.0,91.17,-12.0727360000001,-77.0826870000006,1002.034,22.529,San Miguel
6329,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 00:00:00,306.636,1.463,24.367,0.0,1.563,1.09,0,110.06,0.0,92.127,-12.0727360000001,-77.0826870000006,1001.847,22.327,San Miguel
6330,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 01:00:00,260.576,2.591,24.372,0.0,2.398,1.841,0,80.782,0.0,92.153,-12.0727360000001,-77.0826870000006,1001.466,22.196,San Miguel
6331,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 02:00:00,253.796,1.331,23.483,0.0,1.987,1.521,0,82.897,0.0,92.763,-12.0727360000001,-77.0826870000006,1000.775,21.938,San Miguel
6332,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 03:00:00,275.257,1.735,23.98,1.013,2.456,2.022,0,79.331,0.0,93.014,-12.0727360000001,-77.0826870000006,1000.361,21.822,San Miguel
6333,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 04:00:00,203.233,0.804,23.487,0.0,2.147,1.736,0,81.59,0.0,93.352,-12.0727360000001,-77.0826870000006,1000.116,21.651,San Miguel
6334,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 05:00:00,149.583,0.336,23.402,0.0,1.495,1.093,0,79.682,0.0,95.092,-12.0727360000001,-77.0826870000006,1000.199,21.275,San Miguel
6335,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 06:00:00,226.936,2.659,24.802,0.0,1.971,1.498,0,100.248,0.0,95.502,-12.0727360000001,-77.0826870000006,1000.342,21.197,San Miguel
6336,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 07:00:00,559.595,16.246,25.792,0.0,1.976,1.627,0,106.546,0.078,94.586,-12.0727360000001,-77.0826870000006,1000.912,21.542,San Miguel
6337,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 08:00:00,1350.637,44.85,23.921,0.205,1.945,1.497,0,107.526,0.337,89.828,-12.0727360000001,-77.0826870000006,1001.304,22.76,San Miguel
6338,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 09:00:00,816.946,23.057,20.125,0.0,1.399,1.026,0,110.114,0.481,87.115,-12.0727360000001,-77.0826870000006,1001.566,23.217,San Miguel
6339,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 10:00:00,868.005,23.482,17.858,0.0,1.041,0.753,0,112.122,0.715,84.355,-12.0727360000001,-77.0826870000006,1001.485,23.981,San Miguel
6340,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 11:00:00,735.213,16.26,16.163,0.228,0.689,0.531,0,117.827,0.868,84.025,-12.0727360000001,-77.0826870000006,1001.266,23.912,San Miguel
6341,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 12:00:00,889.23,17.887,18.386,1.457,0.691,0.509,0,117.613,1.099,84.073,-12.0727360000001,-77.0826870000006,1001.018,24.044,San Miguel
6342,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 13:00:00,1078.687,22.064,15.72,3.529,0.62,0.497,0,116.803,1.92,82.7,-12.0727360000001,-77.0826870000006,1000.417,24.527,San Miguel
6343,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 14:00:00,996.169,20.791,11.231,7.028,0.571,0.456,0,117.657,3.549,82.083,-12.0727360000001,-77.0826870000006,999.729,24.795,San Miguel
6344,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 15:00:00,881.374,11.452,17.996,26.356,0.587,0.474,0,115.94,3.392,84.929,-12.0727360000001,-77.0826870000006,999.087,23.86,San Miguel
6345,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 16:00:00,912.485,19.098,13.76,11.755,0.619,0.491,0,116.351,4.021,83.287,-12.0727360000001,-77.0826870000006,998.707,24.184,San Miguel
6346,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 17:00:00,1073.138,18.501,16.22,11.574,0.735,0.564,0,114.637,2.813,83.102,-12.0727360000001,-77.0826870000006,998.616,24.103,San Miguel
6347,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 18:00:00,1479.757,23.162,27.492,54.459,1.08,0.803,0,111.68,0.72,85.926,-12.0727360000001,-77.0826870000006,999.111,23.35,San Miguel
6348,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 19:00:00,1846.334,33.671,31.5,11.627,1.374,0.858,0,107.675,0.074,83.713,-12.0727360000001,-77.0826870000006,999.304,23.396,San Miguel
6349,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 20:00:00,1253.392,19.5,29.542,0.633,1.137,0.793,0,110.255,0.0,83.725,-12.0727360000001,-77.0826870000006,1000.035,23.046,San Miguel
6350,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 21:00:00,824.142,10.028,26.872,0.235,1.024,0.708,0,105.529,0.0,84.125,-12.0727360000001,-77.0826870000006,1000.693,22.68,San Miguel
6351,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 22:00:00,863.277,9.264,26.098,0.0,1.432,0.937,0,103.292,0.0,83.676,-12.0727360000001,-77.0826870000006,1001.189,22.805,San Miguel
6352,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-09 23:00:00,595.037,3.803,25.518,0.0,1.395,0.86,0,95.894,0.0,85.209,-12.0727360000001,-77.0826870000006,1001.49,22.564,San Miguel
6353,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 00:00:00,428.502,1.83,23.617,0.0,0.928,0.64,0,85.628,0.0,84.424,-12.0727360000001,-77.0826870000006,1001.245,22.477,San Miguel
6354,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 01:00:00,389.027,1.077,24.439,0.0,1.127,0.808,0,82.343,0.0,85.461,-12.0727360000001,-77.0826870000006,1000.884,22.446,San Miguel
6355,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 02:00:00,329.368,0.339,23.458,0.0,0.921,0.666,0,75.758,0.0,85.564,-12.0727360000001,-77.0826870000006,1000.773,22.477,San Miguel
6356,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 03:00:00,454.347,1.416,22.76,0.0,1.322,0.836,0,72.936,0.0,83.784,-12.0727360000001,-77.0826870000006,1000.344,22.844,San Miguel
6357,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 04:00:00,334.014,0.062,23.6,0.0,1.328,0.843,0,73.644,0.0,87.312,-12.0727360000001,-77.0826870000006,1000.088,22.156,San Miguel
6358,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 05:00:00,295.142,1.091,23.25,0.0,1.057,0.713,0,80.208,0.0,85.303,-12.0727360000001,-77.0826870000006,1000.411,22.677,San Miguel
6359,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 06:00:00,421.738,5.713,24.672,0.0,1.177,0.803,0,96.158,0.0,85.492,-12.0727360000001,-77.0826870000006,1001.047,22.731,San Miguel
6360,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 07:00:00,1093.84,28.761,26.169,0.032,1.141,0.83,0,105.053,0.047,83.59,-12.0727360000001,-77.0826870000006,1001.521,23.218,San Miguel
6361,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 08:00:00,1722.739,43.282,25.245,0.0,1.139,0.803,0,110.217,0.149,80.497,-12.0727360000001,-77.0826870000006,1002.091,23.855,San Miguel
6362,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 09:00:00,1898.66,52.39,21.159,0.162,1.275,0.855,0,108.725,0.67,74.262,-12.0727360000001,-77.0826870000006,1002.495,25.383,San Miguel
6363,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 10:00:00,2291.566,58.858,16.402,0.095,1.631,0.911,0,109.101,0.831,68.893,-12.0727360000001,-77.0826870000005,1002.813,26.885,San Miguel
6364,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 11:00:00,1982.547,34.171,18.869,1.12,1.592,0.936,0,110.078,1.17,74.423,-12.0727360000001,-77.0826870000006,1002.747,25.623,San Miguel
6365,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 12:00:00,1224.691,17.158,18.596,5.536,0.86,0.59,0,115.823,1.163,76.146,-12.0727360000001,-77.0826870000006,1002.551,24.951,San Miguel
6366,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 13:00:00,1322.399,22.909,13.029,0.0,0.635,0.421,0,113.973,1.939,70.077,-12.0727360000001,-77.0826870000006,1001.72,26.615,San Miguel
6367,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 14:00:00,1351.679,21.704,12.622,3.491,0.63,0.42,0,115.392,2.226,71.718,-12.0727360000001,-77.0826870000006,1001.039,26.538,San Miguel
6368,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 15:00:00,1259.302,12.558,18.955,28.865,0.589,0.414,0,112.89,1.804,79.414,-12.0727360000001,-77.0826870000006,1000.551,24.966,San Miguel
6369,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 16:00:00,1356.577,18.393,23.586,33.735,0.673,0.456,0,113.24,1.185,80.213,-12.0727360000001,-77.0826870000006,999.988,24.738,San Miguel
6370,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 17:00:00,2236.562,42.846,25.607,3.448,1.418,0.735,0,109.982,0.615,72.847,-12.0727360000001,-77.0826870000006,999.495,26.618,San Miguel
6371,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 18:00:00,2215.709,41.142,23.959,0.894,1.15,0.654,0,109.151,0.435,69.094,-12.0727360000001,-77.0826870000006,999.319,27.029,San Miguel
6372,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 19:00:00,2347.758,41.387,26.676,2.8,1.093,0.629,0,110.372,0.072,69.747,-12.0727360000001,-77.0826870000006,999.649,26.451,San Miguel
6373,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 20:00:00,1927.969,27.463,28.079,1.672,1.476,0.811,0,107.211,0.0,70.879,-12.0727360000001,-77.0826870000006,1000.188,25.874,San Miguel
6374,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 21:00:00,1634.196,19.282,27.565,0.286,1.519,0.809,0,101.74,0.0,73.01,-12.0727360000001,-77.0826870000006,1000.797,25.457,San Miguel
6375,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 22:00:00,1338.339,13.169,26.385,1.624,1.237,0.769,0,92.869,0.0,73.576,-12.0727360000001,-77.0826870000006,1001.028,25.462,San Miguel
6376,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-10 23:00:00,1102.125,9.974,24.414,0.0,1.09,0.633,0,88.021,0.0,71.614,-12.0727360000001,-77.0826870000006,1001.358,25.739,San Miguel
6377,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 00:00:00,882.17,4.435,23.082,0.0,0.991,0.581,0,91.692,0.0,71.66,-12.0727360000001,-77.0826870000006,1001.336,25.586,San Miguel
6378,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 01:00:00,721.617,2.157,23.996,0.22,0.928,0.571,0,82.866,0.0,75.248,-12.0727360000001,-77.0826870000006,1000.596,24.754,San Miguel
6379,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 02:00:00,611.61,0.631,24.372,0.001,0.745,0.536,0,78.578,0.0,78.116,-12.0727360000001,-77.0826870000006,999.978,24.154,San Miguel
6380,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 03:00:00,644.22,3.892,25.02,1.805,0.847,0.616,0,91.639,0.0,82.663,-12.0727360000001,-77.0826870000006,999.689,23.346,San Miguel
6381,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 04:00:00,428.774,0.101,26.446,5.561,0.857,0.693,0,99.73,0.0,89.913,-12.0727360000001,-77.0826870000006,999.784,22.281,San Miguel
6382,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 05:00:00,401.968,1.223,26.708,0.134,1.049,0.852,0,82.917,0.0,91.658,-12.0727360000001,-77.0826870000006,999.803,21.984,San Miguel
6383,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 06:00:00,622.481,9.53,26.969,0.0,1.126,0.888,0,96.549,0.0,90.176,-12.0727360000001,-77.0826870000006,1000.01,22.149,San Miguel
6384,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 07:00:00,1255.629,29.385,29.36,1.153,1.424,1.086,0,108.034,0.08,89.452,-12.0727360000001,-77.0826870000006,1000.452,22.287,San Miguel
6385,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 08:00:00,2139.833,50.807,27.001,0.365,1.589,1.131,0,107.088,0.23,86.255,-12.0727360000001,-77.0826870000006,1001.03,23.132,San Miguel
6386,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 09:00:00,2360.667,54.485,23.903,0.0,1.646,1.167,0,108.045,0.476,80.111,-12.0727360000001,-77.0826870000006,1001.408,24.251,San Miguel
6387,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 10:00:00,1967.774,39.663,19.913,0.589,1.662,1.062,0,107.085,0.76,78.165,-12.0727360000001,-77.0826870000006,1001.44,24.603,San Miguel
6388,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 11:00:00,1335.034,15.935,18.281,0.055,1.064,0.674,0,109.966,1.274,81.887,-12.0727360000001,-77.0826870000006,1001.266,23.79,San Miguel
6389,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 12:00:00,1464.448,29.841,10.307,0.484,0.666,0.462,0,112.163,1.579,72.682,-12.0727360000001,-77.0826870000006,1001.002,25.842,San Miguel
6390,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 13:00:00,1243.746,13.525,12.423,1.389,0.549,0.412,0,115.776,1.667,74.332,-12.0727360000001,-77.0826870000006,1000.424,25.635,San Miguel
6391,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 14:00:00,1223.516,10.175,15.535,4.61,0.5,0.387,0,116.997,1.966,76.428,-12.0727360000001,-77.0826870000006,999.989,25.308,San Miguel
6392,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 15:00:00,1222.905,16.063,15.446,6.589,0.569,0.404,0,119.254,3.417,75.606,-12.0727360000001,-77.0826870000006,999.35,25.572,San Miguel
6393,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 16:00:00,1305.153,12.776,17.293,4.264,0.66,0.456,0,118.752,3.483,76.794,-12.0727360000001,-77.0826870000006,998.542,25.702,San Miguel
6394,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 17:00:00,1677.516,23.389,16.039,0.851,0.83,0.509,0,115.675,2.356,73.36,-12.0727360000001,-77.0826870000006,997.986,26.369,San Miguel
6395,10069,150122,PE,Subgerencia de Desarrollo Ambiental,2021-02-11 18:00:00,1792.718,28.71,20.616,10.211,0.856,0.489,0,113.994,0.565,67.823,-12.0727360000001,-77.0826870000006,998.327,26.7,San Miguel
